h,oc
0.075537521,11.6
0.074943581,8
0.088265229,17.8
0.065903333,35.8
0.06485308,24.9
0.081815137,25.6
0.071912326,51.3
0.08086783,13.2
0.067119715,31.7
0.075872911,17
0.069397226,18.7
0.071230162,28.7
0.075083922,13.2
0.057974124,17.3
0.079718265,11.3
0.074196614,19
0.064463222,21.4
0.07174332,13
0.074728553,13.1
0.076889156,14.5
0.077367537,16.1
0.076226328,15.8
0.076995839,21.3
0.074670729,5.4
0.073937109,8.6
0.075638263,8.7
0.066369126,26.2
0.074444405,6.9
0.079952346,16.1
0.071523546,11
0.073814209,9.9
0.073391411,11.3
0.071159881,9.5
0.063524563,3.2
0.073897154,8
0.062556375,10.2
0.071608136,19.3
0.063989572,11.2
0.065783304,15
0.070274307,6.2
0.066088614,11.4
0.079510471,24.9
0.074504016,8.4
0.060802244,38
0.068443137,9.1
0.069258444,10
0.089056971,8.9
0.062815147,13.2
0.060406019,21.5
0.071061842,7.2
0.073204535,10.8
0.055804906,397.8
0.073393375,10.2
0.063576667,9.5
0.07644074,9.5
0.061650372,15.6
0.059609404,23.2
0.072850067,8.5
0.07686613,7.4
0.071177795,5.8
0.071182995,7.9
0.071798258,5
0.073442986,20.3
0.064925451,6.2
0.064821795,9
0.075025512,9.2
0.074187249,7.7
0.072385674,8.3
0.061206845,14.8
0.077055677,6.7
0.049396645,25.8
0.074250633,6.3
0.07116428,6.5
0.068984444,14.3
0.069541792,7.8
0.067184151,12.3
0.066478035,11.1
0.06926892,16.7
0.067049258,11.5
0.04219381,67.7
0.071076648,15.3
0.074655825,8.5
0.07174492,10.8
0.057374533,42.6
0.070126776,11
0.071369649,13.9
0.069532216,14.7
0.067395691,16.8
0.069847275,27
0.072564997,7.8
0.059968364,23.3
0.067563393,19.1
0.071055385,8.1
0.073281354,9.9
0.065769227,8.8
0.061901297,8.6
0.065789513,18.9
0.06813956,9.2
0.065643765,17.3
0.063900393,16.7
0.068524358,12.3
0.066611788,16.3
0.070085844,11.1
0.077135876,11.8
0.064643788,26.5
0.079376251,3.8
0.067250933,16.9
0.06695225,26.4
0.069577685,9
0.067351072,22.5
0.070391065,8
0.072262983,18.5
0.074605123,10.1
0.078078065,10.3
0.076228637,8.6
0.071563223,9.6
0.070003026,12.7
0.060044679,19
0.07195965,9.8
0.068655456,12.1
0.08087894,14.3
0.072496291,14.8
0.061436368,15.2
0.068409491,12.2
0.076730124,20.5
0.076563108,43.3
0.045830875,38.2
0.073643019,23.6
0.071162466,25.6
0.072393366,9.9
0.065004405,14.4
0.074323108,11.2
0.072796096,13.6
0.073875618,11.8
0.074848517,10.5
0.073370187,9.8
0.070361732,6.6
0.076512837,8.5
0.074659528,11.1
0.067347157,23.3
0.074065512,8
0.070211362,16.4
0.042436379,58.4
0.074819572,11.3
0.066878114,15.7
0.071739704,11
0.057522426,57.8
0.073923255,12.4
0.075370219,15.9
0.076869041,12.5
0.067537512,35.3
0.070386671,12.2
0.071509875,15.6
0.075662869,29.5
0.06182996,31.8
0.061371805,26.2
0.047028899,34.8
0.073517503,8.2
0.038717291,102.6
0.064750973,25.9
0.064352524,16.7
0.0701776,20.7
0.071816582,38.1
0.076051106,11.4
0.074806861,13.6
0.073227285,12.5
0.071656058,7.5
0.067192946,15.3
0.071008761,29.3
0.071501783,10.8
0.071207953,13.7
0.061541199,13.6
0.049512076,17.6
0.047689126,32
0.05992465,12.3
0.063187278,15.1
0.068305853,11.8
0.067420656,16.9
0.074442336,10.3
0.059255087,16.1
0.069850726,11.9
0.050051985,91.6
0.064586847,23.3
0.06249945,19.5
0.063641581,28.9
0.069049296,21.8
0.076172533,8.7
0.068959447,10.2
0.068759588,9.5
0.083922004,6.2
0.068378623,11.9
0.069660448,24.2
0.062171068,8.6
0.067539567,14.8
0.072282504,9.7
0.073260963,10.1
0.056761372,225.3
0.065026162,11.7
0.071104473,6.8
0.06414123,16.8
0.072097945,10.5
0.0681933,12.1
0.060358175,19.1
0.073695864,6.7
0.05778806,24.5
0.055639696,14.6
0.070175545,11.2
0.059188675,23.2
0.093745216,0.9
0.073448022,6.2
0.073164046,10.4
0.072131168,16.2
0.071550986,13.5
0.061246658,19.4
0.062530557,12.8
0.068742027,8.8
0.070971267,8
0.065457367,31.1
0.068947209,17.6
0.058017033,22.1
0.057642593,16
0.070963984,7.9
0.053580018,15.5
0.059462946,22.6
0.069617653,11.6
0.063718901,16.7
0.070725748,9.9
0.073388754,7.8
0.065087244,7.3
0.070158881,7.1
0.070112889,6.8
0.069582111,6.6
0.074651325,6.5
0.064425936,9
0.067148691,10.2
0.071058692,12.5
0.07145869,7.8
0.058507871,19.2
0.069066049,8.5
0.068239425,6.9
0.070144286,11.2
0.071264386,8.7
0.07272787,6.2
0.069259425,9.2
0.076144204,6.4
0.053599712,47.8
0.075613917,7.7
0.071923152,18.3
0.073332456,6.9
0.06034755,84.8
0.078216199,7
0.066688167,9.7
0.06797279,13.2
0.074224988,8.3
0.069644031,15.9
0.066843419,24.5
0.042321585,340.4
0.081207947,23.8
0.075345716,31.8
0.087186342,14.9
0.064713053,9.9
0.077350248,11.7
0.075093845,9.6
0.076132357,10.9
0.067225398,8.7
0.073715534,8.2
0.078954261,7.9
0.084605862,37.8
0.072830857,23
0.072820184,23.8
0.080884313,16.8
0.083374637,25.4
0.078345585,8
0.068505451,21.7
0.079330513,13.6
0.07643696,10.6
0.080578154,12.9
0.064191709,15.9
0.079560885,18.6
0.08309176,17.2
0.079154795,14.9
0.082439202,10.2
0.082299041,21.5
0.073881182,18.5
0.072073275,11.1
0.075781326,23.1
0.075037076,13.8
0.074161653,51.2
0.077371284,16
0.074350337,19.8
0.092068056,26.6
0.062116798,27.6
0.066807027,12.4
0.069642202,8.8
0.078185794,7.5
0.073031233,11.4
0.069956317,8.6
0.069103912,14.4
0.071823793,9.1
0.062106331,7.5
0.072284847,9.8
0.072781832,10.7
0.069160825,12.9
0.07213947,19.3
0.076247557,23.5
0.064873003,15.6
0.069826638,5.1
0.073206468,8.6
0.069359982,20.5
0.059935035,12
0.065719814,9.7
0.070296099,30.4
0.076634209,11.3
0.07368148,16.6
0.072210069,12.8
0.05544677,49.4
0.063438052,6.2
0.064122015,15.3
0.071521808,17.5
0.072988667,18.1
0.06542403,30.4
0.069058984,14.1
0.069719083,9
0.072634142,21.1
0.061926301,10.6
0.062174156,63.5
0.071915144,9.8
0.067402661,13.5
0.071558752,12
0.077670814,20.9
0.078261843,11
0.071454385,18.2
0.078366295,7.5
0.069815349,10.9
0.061641865,16.4
0.072144922,13.7
0.066311095,15
0.0665741,11.8
0.067270351,13.9
0.067473454,18.8
0.071552755,6.7
0.064232681,7.9
0.073874485,8.9
0.067401255,14.1
0.061681285,23.8
0.061508814,27.6
0.073149489,10.7
0.066562831,22.2
0.074510039,11
0.053976114,57.8
0.056301645,45.4
0.055956719,11.8
0.058851093,19.2
0.062971644,10.1
0.057657796,37
0.072612306,14.8
0.059325888,19.1
0.067639266,14.9
0.065745123,15.7
0.071055476,14.3
0.073328784,9.6
0.061835165,14.9
0.069857863,11.3
0.067545724,11
0.072203944,10
0.076415345,7.6
0.073384174,11.5
0.075390403,7.8
0.067128263,10.3
0.069707024,7.7
0.067449387,9.9
0.067150503,11.5
0.063931057,13.4
0.075396405,10.2
0.056081332,12.3
0.053098461,15.3
0.056607905,41.2
0.070577838,7.8
0.070442916,13.1
0.03592559,199.3
0.07280811,10.6
0.065476605,13
0.0617973,15.2
0.060894778,24.6
0.08022949,14.3
0.07133985,7.8
0.059457078,12.7
0.068306933,8.5
0.059685143,30.1
0.069977016,9.4
0.070355703,10.4
0.062903691,18.9
0.068429793,9.1
0.068941269,6.7
0.071327547,10.9
0.062470063,9.5
0.065357189,8.1
0.052309767,44.8
0.074887528,9.4
0.066012186,27.8
0.071266928,10.2
0.062726261,10.2
0.071026592,5.6
0.056463345,27
0.073564888,13.6
0.066271219,7.3
0.072602877,8.4
0.062305159,12.9
0.050329112,30.8
0.073978903,9.8
0.062835084,14.5
0.05816088,15.6
0.070970567,8.7
0.06526948,8.1
0.066941961,14.3
0.064859124,10.5
0.070661624,12.2
0.060042638,15.4
0.074188426,14.8
0.071657153,37
0.077518186,27.9
0.071103728,32.3
0.077250519,14.8
0.079261317,14.9
0.076565296,12.2
0.074293947,8.7
0.071290453,7.6
0.064102918,19.2
0.069516311,7
0.07102918,5.4
0.075950538,11.7
0.073612667,9.9
0.081137401,22.5
0.077358909,19.9
0.072753202,28.6
0.071489994,22.3
0.068858439,12.2
0.066990467,12.9
0.061939506,60.2
0.077177193,13
0.076159242,10.3
0.073172364,25.3
0.076994487,15.4
0.074306597,24.9
0.058325396,14.9
0.076894501,21.6
0.06639037,34.3
0.071350455,15.1
0.079437923,12.8
0.073094842,11.2
0.075073752,10.8
0.058297078,19.8
0.079909682,33.4
0.050746018,83
0.071814946,10.2
0.072088291,11.5
0.077862029,10.4
0.0648368,20.1
0.073253859,11.5
0.069462655,18.5
0.071439321,10.4
0.06535555,22.5
0.066062098,12.3
0.080432053,19.4
0.073068054,20
0.061442022,6.6
0.058255421,32.6
0.072157381,15.7
0.059942507,23.7
0.068367022,4.7
0.067318605,25.1
0.072810166,13.6
0.073761702,11.7
0.06506046,16.8
0.070637375,9.2
0.069397757,15.2
0.064706016,18.2
0.066205017,14.7
0.069193085,11.4
0.054547127,30.9
0.072780449,9.8
0.0724541,11.3
0.071431766,18
0.063811872,14.7
0.066344958,11.6
0.059568144,19.5
0.070558751,9.3
0.073758444,8.1
0.071438125,9.2
0.064617085,12.7
0.076180463,9.2
0.068982674,9.9
0.066992061,13.5
0.057636403,15.8
0.074033693,6.5
0.066107085,24.5
0.078291149,9.2
0.07143653,14
0.065028009,10.4
0.076048162,5.3
0.074637532,12.9
0.07085242,12.5
0.064562266,29.7
0.067795007,9.6
0.059012743,14.8
0.070304757,5.8
0.061536007,29.8
0.106461829,73.6
0.066432476,24.2
0.06012977,67.5
0.071548395,12.9
0.070838418,9.8
0.063677374,17.5
0.054786613,55.7
0.068442709,19
0.073209438,5.6
0.070601835,6.6
0.069920075,9.1
0.068663744,8.4
0.071386112,9.7
0.064545582,11.1
0.057096783,15.9
0.063709961,18.8
0.059214391,33
0.07004235,8.4
0.061749619,23
0.068078548,31.2
0.064781235,6.4
0.071511877,8.7
0.072417642,5.3
0.072423603,8.9
0.075732562,10.4
0.064310987,14.3
0.076447723,9
0.076674826,12.3
0.07236844,9.4
0.064204532,12.7
0.07203776,7.6
0.073960567,8.6
0.0719827,8.2
0.073436218,8.4
0.077857006,8.7
0.073068164,9.5
0.070726459,5.4
0.071437485,8.2
0.073366424,8.2
0.063808843,12.3
0.060119914,72.7
0.073733451,9.1
0.061402432,14.4
0.069518225,7.6
0.074768377,12.1
0.075638094,10.9
0.069657337,12.5
0.076346835,10.6
0.079028083,7.5
0.074625264,8.5
0.071203133,37.4
0.068456001,16.5
0.053957604,34
0.055875466,68.5
0.062106869,26.3
0.060704408,38.9
0.058593298,11.7
0.073849024,13.5
0.068370702,13.4
0.086922038,11
0.066111828,16.8
0.076198539,9.1
0.075043993,12.1
0.074248806,6.3
0.087862031,12.2
0.073783627,10.1
0.072573948,12.1
0.064736361,10.9
0.067797055,14.9
0.069370562,9.1
0.067792759,20.9
0.070618924,11.2
0.076317842,16.6
0.076514536,4.8
0.07226915,7.7
0.072774554,14.8
0.074321575,10.7
0.076028773,7.3
0.072242189,9.7
0.06721486,13.8
0.061980628,19.3
0.074889621,5.1
0.067549391,6.8
0.067376633,11
0.046567946,315.1
0.062023344,15.8
0.042059532,371.1
0.034606311,287
0.038371239,341.3
0.047893216,218.1
0.05453173,208.2
0.059431642,15.7
0.038430327,301.4
0.059740569,112
0.059288272,148.3
0.061810843,107.8
0.053119031,284.8
0.051044445,87.7
0.053041538,59.4
0.056176453,74.4
0.048000261,112
0.059557786,68
0.060163614,14.9
0.039486793,345.1
0.052766843,36.4
0.022271995,487.6
0.032158069,490.5
0.048344351,65.7
0.046765527,497
0.045684957,31.3
0.043579241,195.2
0.052287761,60.9
0.046507738,45.2
0.04336489,334.5
0.045088724,78.8
0.044520174,303.7
0.07147408,8.7
0.042820266,141.6
0.065889679,118
0.029254663,383.6
0.043212234,68.5
0.067054163,168.9
0.049771307,159.8
0.067042999,105.3
0.032635079,450.7
0.046954382,43
0.067209908,22.5
0.064637791,9.4
0.06271691,16.4
0.073443529,10.5
0.07011887,13.4
0.052974017,230.7
0.071229646,7.3
0.073713665,13.7
0.066301189,4.3
0.074180684,6.8
0.080338,12.8
0.081404663,25.5
0.073532035,16.5
0.075136888,15.5
0.060179887,29.1
0.073436636,8.8
0.052423801,11.8
0.067400629,10
0.070412527,6.8
0.074628127,12.7
0.072202794,12.2
0.073547593,50.6
0.078053536,24
0.073790294,7.6
0.059387008,12.2
0.067850308,10
0.069917035,9.8
0.076910578,20.5
0.061070204,8.9
0.051342987,80.8
0.086421954,33.1
0.070218286,32
0.067517086,10.3
0.058669011,11.3
0.072452735,12
0.067210014,21.6
0.070520795,12.9
0.066143358,15.1
0.070181664,17.7
0.059377461,14.2
0.069708315,10.4
0.063122176,26.3
0.056958954,20.6
0.069684906,8.3
0.069178174,6.7
0.082153437,52.3
0.078909552,10.8
0.063174313,11.8
0.072071883,7.1
0.076823981,11.8
0.076685587,15.6
0.071567549,9.6
0.077434723,23.1
0.069915628,16.1
0.08159267,12.6
0.069563292,16
0.060292468,20.8
0.058884405,24.5
0.070846346,9.3
0.071914717,8
0.075593193,6.3
0.070349531,9.3
0.067469912,10.3
0.062241717,11.9
0.077814284,12
0.076768612,8.7
0.074462863,7.9
0.052195608,32.9
0.063819293,18.7
0.065975246,10.4
0.066729516,10.8
0.066784492,13.1
0.070963649,9.4
0.070558091,8.9
0.082104847,26.1
0.075800136,19.7
0.054840406,57.7
0.038619031,362.2
0.060113305,15.8
0.058873067,68.6
0.083753275,10.4
0.080091175,8.7
0.070033259,7.7
0.053489249,81.2
0.06598188,97
0.05079092,95.4
0.054021161,66.9
0.054404079,66.3
0.072840891,19.8
0.071327637,74
0.056510836,56.9
0.0816102,4.7
0.07412733,12.7
0.061115395,34.1
0.048185602,140.8
0.067788985,28
0.053185802,103.1
0.05716212,54.6
0.058087689,146.2
0.066120032,39
0.062692532,29.8
0.067860107,14.5
0.074091749,19.1
0.057183956,43.6
0.071778136,16.8
0.069111767,25.7
0.069692262,28.6
0.065248635,42.5
0.065138957,47.4
0.058484877,51.9
0.070010322,17.2
0.063298764,23.4
0.063494771,34.9
0.061049993,39.9
0.072391238,6.7
0.068286619,34.1
0.067771541,19.6
0.058897879,58.4
0.069161065,14.6
0.062161135,17.8
0.065005945,29.7
0.053421909,47.4
0.057447909,46.6
0.0518243,52.2
0.055120124,112.1
0.056084351,45.2
0.059075269,57.1
0.073574145,3.2
0.068069727,42.1
0.064888695,13.8
0.06015517,42.6
0.073086856,16.2
0.07135353,21.4
0.068649016,14.5
0.067735354,13.2
0.085954022,30.5
0.070386228,29.3
0.057406281,103
0.060322948,38.9
0.063816954,33.5
0.082275736,4.8
0.053113862,60.5
0.051627899,85.1
0.062582708,48.5
0.075793169,3.3
0.049773809,17
0.0710883,9.5
0.066033335,10.3
0.076773079,16.8
0.063821616,26.8
0.059939913,5.1
0.068764837,22.2
0.069915969,12.8
0.071911849,15.6
0.088691306,10.4
0.071030328,10.4
0.063936656,39
0.048772826,64.4
0.069951748,14.7
0.068605834,12
0.075811648,17.1
0.064202868,16.3
0.067866751,8.4
0.088007155,6.2
0.065704839,24.6
0.062733589,17.6
0.060485362,10.1
0.063298228,7.8
0.069514652,12.3
0.06611028,35
0.061909079,15.6
0.060019034,18
0.076430081,17.9
0.071102501,5.9
0.064374871,17.6
0.06562007,8.8
0.074546534,25.4
0.067660214,7.7
0.074508872,6.5
0.05211048,13.8
0.075342335,6.9
0.055992011,13
0.062642616,11.6
0.049591761,10.3
0.072067149,9.2
0.060888531,9.2
0.073734609,21.6
0.072022987,15.5
0.066716993,12.8
0.063947549,8.3
0.09314745,7
0.05868593,5.3
0.065485519,9.1
0.07818733,7.9
0.09006337,8.3
0.075317651,19.2
0.069291156,16.9
0.070516385,39.9
0.077006463,9.3
0.06829951,6.6
0.068277642,7.4
0.044620194,12.3
0.068067544,6.8
0.068815955,7.9
0.079184086,9.7
0.067211723,10.1
0.036439835,7
0.042308467,6.4
0.066902729,8.1
0.069056261,17.6
0.066787441,23.2
0.070202432,13
0.062551049,19
0.060258285,10.7
0.066978844,13.7
0.070552431,11.4
0.064596931,11.3
0.070928988,9.1
0.07713948,28
0.068593127,11.8
0.04304181,9.3
0.073270611,12.2
0.056055957,8.6
0.069104608,4.6
0.062691968,17.7
0.067019248,10.1
0.072313602,13.2
0.0706033,13.4
0.069281704,16.2
0.076135983,14.6
0.076865429,22.6
0.065385878,10.6
0.073552525,10.9
0.082306812,9.5
0.043178432,20.8
0.061042607,7.5
0.070358612,13.4
0.07343089,25.5
0.067409965,20.2
0.075055956,9.7
0.067246636,9.3
0.064809067,16.7
0.0643414,12.7
0.077014868,26.1
0.09546755,8.2
0.070467356,9.7
0.07490496,16.5
0.067041804,16.2
0.064072437,4.6
0.076325585,21.5
0.078006096,8.4
0.06511955,20.9
0.062664934,11.9
0.062189692,10.4
0.073630276,22.4
0.072670787,19.1
0.059774886,18.9
0.059210917,10.6
0.07371549,10.5
0.065598067,10
0.072955099,14.2
0.068320308,12.2
0.071589912,13
0.069837168,63.3
0.077965361,40.2
0.069015905,21.6
0.076447645,14.6
0.072777835,12.5
0.060162647,28.1
0.063481818,28.1
0.075312299,21.1
0.067390999,29.1
0.064147571,31.1
0.067061449,16.5
0.074790909,14.4
0.068365195,26.4
0.060958898,59.7
0.069502961,30.1
0.073636671,10.7
0.073067474,6.9
0.074343497,5.4
0.064704755,40
0.089520493,6.6
0.061393265,21.3
0.074548898,12
0.066817817,9.9
0.076999731,48.6
0.065181617,71
0.062353772,29
0.068736178,13.7
0.072456517,4.9
0.059100549,27.9
0.073745486,51.4
0.085873232,4.2
0.093292688,6.4
0.073850915,7.4
0.077525809,8.9
0.088678495,5
0.096226816,5
0.049255302,58.1
0.077700904,13.6
0.096324263,5.8
0.061893502,20.9
0.075061495,13.4
0.07111827,18.6
0.075483997,6.8
0.080257265,10.2
0.058376031,31.7
0.076187388,5.7
0.070640907,5.9
0.070434309,10.7
0.075072451,5.4
0.068381688,29
0.072994606,6
0.090930586,6.7
0.08261674,19.1
0.067280532,31.3
0.075499974,16.7
0.077380415,14.9
0.07385053,8.2
0.070223987,10.8
0.070404719,43.2
0.054970503,38
0.079991788,67.2
0.073453664,5.3
0.079269756,4.2
0.071480854,40.1
0.085212879,14.1
0.074324746,6.7
0.072664432,5.1
0.075220034,12.8
0.062775954,18
0.065301979,50.9
0.066189683,15.1
0.066702762,27.6
0.07683906,9.2
0.069793471,53.2
0.057373791,48.2
0.054303654,86.3
0.060697125,48.9
0.080063427,9.6
0.072412937,27.7
0.072699044,5.4
0.063550697,43.6
0.079098084,17.4
0.092800867,14.5
0.03159947,21.8
0.074031772,9
0.070830628,27.3
0.075227762,22.5
0.087672342,10.2
0.064693647,12.4
0.091344918,21.7
0.079298187,12.5
0.056824167,23.7
0.064454372,71.9
0.067462164,23.9
0.05741896,30.7
0.064531291,20.3
0.06283097,11.6
0.056772577,40.6
0.083457271,9.7
0.064071175,11.2
0.085948177,10
0.079992141,3.5
0.071969292,14.2
0.067219202,3.4
0.077650593,18.7
0.075478626,15.3
0.067310288,14.4
0.094386487,8.2
0.058411191,25.2
0.067250589,5.7
0.062864078,17.6
0.056268485,56.7
0.073946266,17.8
0.067633797,5.5
0.087683002,7.9
0.07470192,5.5
0.060653719,7.6
0.064568236,2.9
0.06705405,2.9
0.065257788,4.3
0.069634644,10.2
0.047691518,50
0.060928941,15.4
0.059807454,3.9
0.053008915,14.4
0.065453741,13.3
0.062595962,24.3
0.066509319,18.9
0.060750902,33.6
0.076799263,27.9
0.064068027,9.2
0.06824497,4.7
0.067678497,27.4
0.058932786,20.4
0.057326665,7.1
0.063600836,24.6
0.064359307,20.8
0.068182434,22.2
0.097885147,3.2
0.084228813,6.5
0.060065792,19.1
0.069818015,8.1
0.063806895,28.4
0.080009247,5.2
0.071707572,16.4
0.065528746,44
0.06078219,35.9
0.068841479,17.2
0.073135457,5.1
0.080474959,6.8
0.072539746,11.4
0.069200862,10.5
0.063768187,18.8
0.06607297,13.2
0.069958694,10.2
0.069520025,5.1
0.072262238,13.6
0.068992301,7.1
0.095799444,11.9
0.074724185,10.7
0.066231939,67
0.068070116,36.2
0.081905953,20.4
0.075038087,27.8
0.075112348,14.1
0.068791602,5.3
0.068074116,8.3
0.074252329,14.9
0.074572515,44.3
0.056720664,30.9
0.061728848,32.5
0.087167619,3.8
0.081859967,9.9
0.073850874,4
0.078614473,13.1
0.070415757,7.7
0.067499235,16.8
0.080334362,25.9
0.067771326,6.3
0.067573564,34.3
0.061167774,19.4
0.075466987,12.1
0.054542005,5.9
0.065052976,4.2
0.069835761,4.7
0.061156485,13.7
0.059931809,8.3
0.055939684,48
0.078587216,12.1
0.069049,23.1
0.082820704,15.9
0.06622149,12.8
0.067821805,24.6
0.074449399,37.3
0.072095519,18.7
0.066443153,26.3
0.068648641,15.6
0.081747247,11
0.08678983,16.4
0.073652396,25
0.060195901,20.5
0.077467911,11.7
0.059623899,17.3
0.065341642,22.4
0.080029183,24.4
0.070255523,22.3
0.07397027,19.9
0.038709425,7.7
0.066502545,45.3
0.066065774,27.1
0.056992847,38.1
0.087954528,11.7
0.079568518,11.4
0.069501812,6.5
0.063274471,5.7
0.057174212,13.5
0.074431937,7.8
0.074202667,6.4
0.062231663,10.3
0.067823994,11
0.061857616,40.4
0.070552948,5.8
0.065096662,3.7
0.078347546,10.1
0.063904326,15.7
0.049863218,18.3
0.078433661,3.4
0.063336423,15
0.070363802,4.2
0.05678122,9.4
0.08468429,13.6
0.073556057,10.6
0.068098463,18.4
0.039170662,39.8
0.038900155,75.4
0.078156034,30.8
0.045125656,66.9
0.039690775,39.9
0.037458756,71.2
0.037596659,74.7
0.049113777,69.1
0.047472767,35.4
0.050293792,64.8
0.04385604,53.5
0.042976626,38.6
0.053377739,13.7
0.041705901,50.2
0.047190385,37.9
0.057918594,39.3
0.070755726,20.7
0.0570294,51.7
0.049335726,78.6
0.065298346,40.4
0.055946036,44.4
0.057292794,23.4
0.062337161,36.9
0.049746403,97.9
0.0721109,9.6
0.059607367,8.1
0.071055695,6.2
0.065239161,28.3
0.07873583,3.9
0.079462975,3.5
0.063056691,12.1
0.072206655,7.7
0.076957321,21.9
0.074848774,15
0.065942717,15.4
0.069773679,16.5
0.072904301,22.7
0.063129566,23.3
0.080108462,11.4
0.089659783,17.2
0.061535254,17.7
0.063105367,50.5
0.073117488,21.7
0.071154897,15.9
0.067234429,23.9
0.082900986,15.6
0.088712302,12.2
0.06406498,19.6
0.072504734,10.8
0.089750859,18.3
0.064844881,33.1
0.066870493,20.8
0.076007149,8.5
0.07478234,9.7
0.072330451,15.9
0.083493952,18.6
0.084806324,14.1
0.068261279,14.1
0.074765797,12.9
0.077622224,21.5
0.06878439,14.4
0.068567504,48.3
0.067859179,25.7
0.071759021,21.3
0.067215803,22.1
0.095903352,21.7
0.078271193,9.6
0.073098412,8.6
0.088530938,14.1
0.070373704,20.5
0.075270698,33.4
0.071012361,15.4
0.07090006,13
0.07656769,27
0.066534434,19.2
0.084024973,12.2
0.068946905,19.2
0.0735672,35
0.064978196,49.4
0.071331435,13.1
0.066208857,20.5
0.065511201,43.2
0.073723515,8.8
0.07463126,16.2
0.077681052,2.1
0.061323592,44.2
0.061754313,26.9
0.076714728,6.8
0.081086026,18.4
0.06615512,14.5
0.057264526,20.4
0.069975562,17.5
0.069722699,10.1
0.066469757,17.6
0.076231769,23.7
0.075001939,39.7
0.060056313,22.7
0.072311867,9.6
0.072305013,41.7
0.062977587,21.9
0.078645876,14.7
0.068861439,23.5
0.077021004,15.1
0.064794049,15.1
0.0671638,21.4
0.074729425,14.5
0.068085916,25.2
0.083384407,12.1
0.066313084,17.7
0.07317582,12.5
0.057594708,21.3
0.065306457,16.1
0.073405965,11.6
0.072042988,22.7
0.081339916,21.8
0.064841934,19.2
0.060196891,16.8
0.066643502,16.6
0.084110225,22.8
0.079348716,27.4
0.068645932,14.9
0.068797212,10.3
0.072308757,17.1
0.067989577,14.2
0.061150126,37.6
0.084985858,7.9
0.076872184,12.1
0.071941881,13.6
0.081767904,20.5
0.071705372,12.1
0.081920895,17.5
0.087465365,17.1
0.063002256,25.2
0.097569789,11.8
0.073964322,13
0.060502713,32.2
0.077734891,46.8
0.066160487,27.8
0.089578948,15.3
0.072372956,10.9
0.070696451,7.5
0.06261541,28.5
0.061423382,120
0.067695893,25.9
0.070648776,17.6
0.072131659,19.5
0.064235713,14.9
0.06443943,35.2
0.075896453,8.5
0.06862136,4.3
0.074038339,31.4
0.067563327,14.6
0.06062181,20.2
0.068597227,18.8
0.075836019,17.7
0.079620894,31.1
0.077994361,14
0.065911397,17.7
0.066192378,16.6
0.072582891,11.6
0.066820253,24.6
0.068487829,15.5
0.065682411,15.9
0.065669187,18
0.068692251,17.3
0.072086019,16.2
0.073135283,15.4
0.062949698,52.8
0.079501772,9
0.071827618,16.4
0.084923812,8.3
0.069342737,27.2
0.079958808,20.7
0.084789507,22.4
0.06832655,14.1
0.073301941,9.7
0.082346127,14.5
0.066392969,19.5
0.066778935,21.2
0.100228166,11.9
0.086660143,10.8
0.077683623,11.4
0.052542109,39.3
0.092500317,16.4
0.070702367,14.3
0.065613752,21.5
0.064895803,20.7
0.070534055,21.4
0.070824687,15
0.060010097,24.3
0.061485403,27.8
0.084775828,14.3
0.068964114,18.6
0.073820183,25.2
0.059806795,52.5
0.073336499,19.1
0.073728051,23.1
0.073727723,28.6
0.066793016,15.1
0.06558447,14.5
0.065214404,16.3
0.074209246,13.7
0.082593116,11.1
0.05905243,34.6
0.078167977,10.3
0.070627698,12.8
0.079451781,17.1
0.072666206,13.1
0.07053429,15.9
0.090084434,22.3
0.068596369,21.7
0.0629784,44.7
0.081143793,18.4
0.066664758,50.1
0.064098737,18.3
0.085133782,16.7
0.065353655,20.2
0.061589442,37.3
0.065880041,20.5
0.083047867,17.6
0.081745892,7.5
0.062705063,28.7
0.078109937,23.1
0.06094277,9.5
0.071763388,23.3
0.08269383,25.7
0.073266073,12.3
0.07102307,23.7
0.062791611,19.4
0.082000073,8.6
0.062956434,24.2
0.062377241,26.4
0.064353325,17
0.088072503,19.6
0.079789532,20.7
0.090761811,17.1
0.083214834,11.4
0.076765591,32.2
0.082154769,20.1
0.090105165,21.7
0.069772152,20.5
0.082056453,17.7
0.072498363,12.5
0.082158195,28.7
0.070354934,21.7
0.067002744,27
0.091564564,11.7
0.078501235,16.4
0.060765922,36
0.106985063,7.5
0.069740877,3.7
0.0707927,21.3
0.071582177,30.9
0.071484193,15
0.068226131,21.5
0.060892731,19.3
0.06979233,11.6
0.076620661,21.6
0.069624499,5.5
0.064775784,19.1
0.084230756,19.3
0.06367335,5.9
0.070685695,36.9
0.087680342,21
0.071289042,3.5
0.080257851,18.9
0.065564587,20.4
0.074145651,14.4
0.068410731,23
0.070649668,24.3
0.06467859,12.3
0.065123645,18.5
0.069472524,20.9
0.069990605,16.5
0.076799895,20.1
0.077095976,14.6
0.05997177,26.4
0.076985126,23.3
0.074169432,23.2
0.070383,16.6
0.076618162,11.4
0.077153619,22.2
0.081575034,14.9
0.08242281,5.6
0.068953113,12.5
0.106509062,7.5
0.065110165,19.3
0.065749251,17.2
0.064499871,23
0.071492817,31.6
0.067653038,11.6
0.072288473,12.2
0.070327439,15.6
0.075667454,7.3
0.078452358,22.9
