HX,HY,oc
0.971913163,0.235339762,492.8
0.952138302,0.305667554,85.9
0.944917354,0.327309019,119
0.965996084,0.258556696,493.8
0.965300851,0.261140322,495.2
0.972077957,0.234658148,527
0.874493144,0.485037877,37.3
0.978049417,0.208373072,462.2
0.903984309,0.427565632,21.4
0.969257096,0.24605016,478.5
0.928446545,0.371466032,41.3
0.937521888,0.3479263,79.5
0.933697876,0.358061833,34.7
0.921926453,0.387364964,43.5
0.938077246,0.346426155,75.3
0.9451736,0.326568318,36.6
0.954652122,0.297723574,23.6
0.93186469,0.362806009,37.6
0.922744546,0.385412121,56.6
0.910650867,0.413176715,27.4
0.932951266,0.360002687,32
0.918400717,0.395651518,53.6
0.93336462,0.358929639,38.6
0.948312222,0.317338825,70.7
0.975519221,0.219914187,421.9
0.956448885,0.291899863,55
0.941966618,0.335706553,71.6
0.936927498,0.349523767,205.9
0.9310393,0.364918926,97.8
0.968728309,0.248123886,337.1
0.954005358,0.299789556,120.9
0.975164374,0.221482379,449.5
0.958139628,0.286301334,255.8
0.969038159,0.24691101,503.1
0.967708621,0.252071466,472.8
0.966972685,0.254880024,485.7
0.98162377,0.190826558,368.5
0.964835067,0.26285603,223.7
0.921709542,0.387880807,60.9
0.938912139,0.344156934,18.1
0.966776469,0.255623275,401.8
0.942546113,0.334076077,87.1
0.96255846,0.271074179,156.2
0.958096562,0.28644542,166.5
0.95545411,0.295139702,210.2
0.933640617,0.358211107,62.3
0.924272689,0.381732887,148.3
0.96910386,0.246653014,463.6
0.922440762,0.386138628,33.9
0.94524923,0.326349341,135.3
0.950812373,0.309767383,204.1
0.939643177,0.342155959,195.9
0.935127029,0.354312629,5.4
0.945870342,0.324544753,20.3
0.888953662,0.457997148,8.1
0.970896768,0.239498365,512.5
0.962753419,0.270380942,529.9
0.965921469,0.258835305,509.9
0.969402236,0.245477706,517.1
0.959045695,0.283251397,338.8
0.914635948,0.404278471,49
0.954964418,0.296720341,113.1
0.963774938,0.266716833,341.2
0.940732748,0.339148782,86.7
0.969629869,0.244577017,452.1
0.94749813,0.319761308,179
0.959411354,0.282010377,197.2
0.952686178,0.303955664,77.2
0.947415061,0.320007348,69.1
0.962305324,0.271971438,16.1
0.940327034,0.340272053,47.7
0.941508219,0.336990021,71.7
0.968443658,0.249232584,435.6
0.972672359,0.232182001,430
0.968193924,0.250200969,476.2
0.936130499,0.351652796,36.4
0.973026883,0.230691753,528.5
0.933438823,0.358736621,31.8
0.963088161,0.269186172,300.7
0.959516211,0.281653404,167.1
0.964129897,0.26543086,134.5
0.946304104,0.323277812,134.3
0.977990476,0.208649535,463.3
0.94818978,0.317704488,149.8
0.942535742,0.334105335,99.4
0.914084494,0.405523781,52.4
0.939807745,0.341703677,24.5
0.967303331,0.253622289,338.2
0.96223499,0.272220175,243.4
0.954058632,0.299619971,66.4
0.970014074,0.243048754,444.6
0.956745091,0.290927536,34.4
0.968996204,0.247075609,259.7
0.965198295,0.261519122,86.5
0.940283272,0.340392962,81.5
0.97745285,0.211153796,516
0.968111208,0.250520837,537.8
0.93827565,0.345888428,7.9
0.965111565,0.261839011,498
0.965654677,0.259828874,443.2
0.968840806,0.24768426,312.5
0.84851384,0.529173189,19.6
0.754014937,0.656857272,19.6
0.929822341,0.368008715,58.9
0.895725025,0.444608457,39
0.964069026,0.265651864,423.7
0.973840485,0.227232723,467.5
0.960521193,0.278206826,477.5
0.903060767,0.429512806,45.3
0.946714209,0.322074846,227.6
0.963271874,0.268528019,373.8
0.94391799,0.330179994,65.6
0.963222267,0.268705907,508.8
0.976586216,0.215126389,450.1
0.928708563,0.370810469,100.6
0.95271139,0.303876633,163.1
0.973445734,0.228917896,448.5
0.948000208,0.318269705,91.9
0.970065748,0.242842427,483
0.920959657,0.389657941,173.5
0.917528929,0.397669038,34.3
0.965477962,0.260484751,488.7
0.933438113,0.358738468,145.6
0.913416382,0.407026427,47.9
0.951695404,0.307043739,287.9
0.956451727,0.291890552,456.6
0.978790704,0.204862777,314.7
0.911148423,0.41207833,57.1
0.923175685,0.384378271,48.4
0.928910565,0.370304149,132.8
0.964967777,0.262368421,499.7
0.938462968,0.345379875,104.5
0.966233173,0.257669275,474.6
0.972311214,0.233689759,533
0.976717995,0.214527288,455.6
0.957257935,0.289235624,83.6
0.964991834,0.262279926,235.7
0.949979959,0.312310868,84.1
0.957149451,0.289594419,128
0.971369951,0.237571921,531
0.972494694,0.23292503,349
0.969336927,0.245735472,472.1
0.949324197,0.314298534,121.5
0.94800196,0.318264488,147.9
0.918141835,0.396251904,60.4
0.945610725,0.325300411,146.9
0.940141453,0.340784461,135.4
0.885662817,0.46432895,32.8
0.963257631,0.268579106,207.6
0.960981249,0.27661352,522.3
0.963519785,0.267637114,492.3
0.926597444,0.376054752,22.8
0.968908322,0.247420013,416.4
0.954080685,0.299549738,489.3
0.930109917,0.367281285,106.1
0.974227013,0.225569785,435.3
0.960038918,0.279866531,146.6
0.968405882,0.249379324,223.6
0.97304723,0.230605914,308.7
0.936208465,0.351445173,116.8
0.931335369,0.364162643,74.2
0.955149012,0.296125589,199.7
0.935083529,0.354427416,51.4
0.928617258,0.371039066,59.8
0.954458991,0.298342143,184.6
0.953374808,0.301788794,163
0.942837085,0.333254004,88.6
0.888980338,0.457945366,35.1
0.961694764,0.274122567,300.6
0.960256207,0.279120076,467.9
0.92988082,0.367860924,23.1
0.97868351,0.205374262,519.6
0.972428229,0.233202356,445.8
0.897641444,0.440726489,14.5
0.967079287,0.25447525,494
0.940649052,0.339380849,46.2
0.945032507,0.326976391,69.8
0.916877217,0.399169349,18.6
0.903758157,0.428043449,18.8
0.945194378,0.326508175,281.6
0.942252945,0.334902056,141.3
0.849882445,0.526972323,36.4
0.94947678,0.313837288,98.3
0.976839906,0.213971489,469.5
0.971608095,0.23659609,321.7
0.964300354,0.264810929,163.6
0.957659949,0.287901757,249.2
0.977687784,0.210063318,466.7
0.943771447,0.330598633,161.4
0.976068975,0.217461159,457
0.969103159,0.246655768,513.7
0.969977893,0.243193107,408.2
0.972427971,0.233203433,531.5
0.981293372,0.192518358,375.8
0.974001901,0.226539836,515.9
0.978922239,0.204233324,523.6
0.969230828,0.246153615,434.8
0.92162875,0.388072734,23
0.964411454,0.264406027,502.9
0.950348002,0.311189131,39.8
0.976435147,0.215811039,455.4
0.944322917,0.329020104,31.6
0.978101787,0.208127111,517.3
0.959243373,0.282581228,106.2
0.960219992,0.279244635,495.4
0.963580476,0.267418521,131.9
0.943471781,0.33145286,25.9
0.958845986,0.283926706,349
0.967891352,0.251368915,440.7
0.977189058,0.212371244,450
0.947051679,0.32108117,135.1
0.968176855,0.250267011,190.9
0.948454954,0.316911976,333.4
0.972578068,0.232576656,335.4
0.965270562,0.261252259,89.1
0.873669517,0.486519861,19.8
0.87424415,0.485486525,16.3
0.939580053,0.342329262,62.3
0.918490663,0.395442665,151.7
0.907911207,0.419162545,52.1
0.948333995,0.317273754,68.7
0.958395741,0.285442819,358
0.960687946,0.277630456,207.5
0.950512004,0.310687834,478
0.947608117,0.319435216,135
0.92116082,0.389182148,109.7
0.9715546,0.236815665,491.3
0.973617341,0.228186927,513.9
0.896654588,0.442730788,13.1
0.964716725,0.263290032,487.6
0.949439731,0.313949353,164.5
0.929514115,0.368786538,73.9
0.910767024,0.412920608,17.1
0.970405655,0.241480568,387.5
0.965820455,0.259211976,416.9
0.971538207,0.236882909,457.1
0.971771873,0.235922502,402
0.957866405,0.28721412,489.1
0.968311407,0.24974591,341.9
0.92634178,0.376684094,75
0.964455941,0.26424371,461.3
0.939862881,0.341551995,57.7
0.971234794,0.238123863,461.5
0.971606683,0.236601887,504.5
0.963262911,0.26856017,505.4
0.942019071,0.335559338,49.5
0.975924969,0.218106523,289.4
0.973368912,0.229244328,515.4
0.934694366,0.355452447,167.6
0.937817591,0.347128458,175.6
0.935521568,0.353269581,11.8
0.951569277,0.307434401,479.3
0.905405666,0.4245475,3.1
0.883537132,0.468361118,20
0.93458048,0.355751777,17.3
0.969069357,0.246788534,520.7
0.923561481,0.383450376,26.3
0.925249073,0.379360189,29.8
0.957729455,0.287670456,460.9
0.959633829,0.281252405,351.5
0.964455502,0.264245312,226.3
0.923615178,0.383321017,75.9
0.970533025,0.240968144,285.7
0.971186469,0.238320882,426
0.961836493,0.273624854,480.5
0.961011844,0.276507207,164
0.969605962,0.244671778,510.2
0.955693297,0.294364268,187.7
0.967291286,0.253668223,449.8
0.955342288,0.295501461,174.9
0.918174434,0.39617636,8.1
0.968045152,0.250775965,132.3
0.979665109,0.200639661,494.3
0.978997209,0.203873651,415.3
0.958643187,0.284610681,292.9
0.95933595,0.282266779,245.3
0.992011574,0.126146886,470
0.977905016,0.209049706,417.3
0.920348516,0.391099232,53.1
0.968524524,0.248918154,275.1
0.967204292,0.253999719,246.8
0.952980624,0.303031237,138.5
0.974236468,0.225528944,324.6
0.95403665,0.299689957,140.1
0.931830642,0.362893448,78
0.956403448,0.292048701,170.7
0.92583471,0.377928684,55.3
0.963400909,0.268064709,503.5
0.963814953,0.266572199,405.7
0.976478211,0.215616102,511.2
0.969806422,0.243876,460.1
0.932432545,0.361344087,53.4
0.957067874,0.289863906,94.1
0.95981482,0.280634123,333.3
0.945126781,0.326703791,15.4
0.954136609,0.299371561,32.8
0.9448557,0.327486954,31.7
0.903703677,0.428158457,14.5
0.946463982,0.322809433,27.6
0.97442634,0.224707161,474.3
0.94017656,0.340687593,35.1
0.928637436,0.370988561,72.7
0.923809061,0.382853523,17.7
0.929693453,0.3683342,6.3
0.955909626,0.293661006,44.6
0.978339321,0.207007662,517.3
0.957906549,0.287080204,138.1
0.918078914,0.396397663,19.2
0.97341197,0.229061428,403.4
0.971884021,0.235460079,418.7
0.934163118,0.356846282,40.3
0.971668897,0.236346262,280.8
0.952538991,0.304416607,246.6
0.976383169,0.216046075,529.7
0.949567535,0.313562587,104.6
0.960731187,0.277480784,494.2
0.971051381,0.23887071,408.1
0.956034018,0.293255787,464.8
0.968177134,0.250265933,477.9
0.953286294,0.302068273,72.2
0.975555918,0.219751339,507.9
0.96364159,0.267198214,418.5
0.937300981,0.348520978,40.8
0.967058461,0.254554382,501.1
0.965900815,0.25891237,498
0.969646286,0.244511924,510.8
0.964619932,0.263644431,499
0.977265985,0.212016966,542.7
0.968515662,0.248952633,255.7
0.986131453,0.165966132,371.3
0.978947345,0.204112947,399.2
0.957468959,0.288536292,197.8
0.954331917,0.298748377,228.7
0.933194346,0.359372109,95.8
0.968235266,0.250040934,370.5
0.929928174,0.367741201,51.3
0.961394403,0.27517413,181.5
0.961563972,0.274581004,498
0.943639928,0.330973846,43.7
0.958629654,0.28465626,247.5
0.961502672,0.274795581,155.3
0.951620548,0.307275663,95.5
0.963719543,0.266916921,363.8
0.94446858,0.328601737,68.7
0.967293075,0.253661402,404.7
0.938588518,0.345038539,80.3
0.944833394,0.327551305,47.9
0.966873032,0.255257792,476.7
0.879160404,0.476525953,17.5
0.969851693,0.243695906,507.4
0.956417277,0.292003411,478
0.95763394,0.287988258,483
0.964436819,0.264313494,493.2
0.966339979,0.257268432,472.4
0.963623488,0.267263491,503.6
0.968899036,0.247456378,521.4
0.967489894,0.252909679,509.3
0.977723343,0.209897746,542.8
0.927072412,0.374882306,112.9
0.95167992,0.307091729,49.1
0.943609354,0.331061001,48.9
0.964788168,0.263028118,478.7
0.95401137,0.299770421,140
0.967508758,0.252837504,507.7
0.960043682,0.279850189,370.7
0.953756547,0.300580187,149.1
0.963135521,0.26901667,532.6
0.963180764,0.268854637,509.3
0.936612953,0.350365776,70.4
0.950574594,0.310496281,8.7
0.900948584,0.433925856,36
0.850905986,0.525318002,39.5
0.850246647,0.526384497,50.5
0.893833881,0.448398253,52.1
0.927437603,0.37397793,17.9
0.899050207,0.437845549,19
0.925227444,0.379412936,45.5
0.894982051,0.44610215,13.9
0.963385617,0.26811966,419.1
0.921867575,0.387505063,30.1
0.949303778,0.314360203,195.5
0.890805437,0.454384939,16.2
0.938691789,0.344757488,88.2
0.892904409,0.450246285,31.3
0.881816784,0.471592155,33
0.900296006,0.435278189,30.6
0.900943329,0.433936767,15.9
0.924783672,0.380493311,118.2
0.893206341,0.449647009,12.2
0.888002593,0.459838444,14.8
0.918395261,0.395664182,50.5
0.933199195,0.359359517,92.5
0.927296648,0.374327298,51.2
0.878742792,0.477295616,19.8
0.878778379,0.477230092,17.6
0.894208606,0.447650498,19.6
0.904123458,0.427271311,15.6
0.967654271,0.252280025,284.1
0.870036967,0.492986486,26.3
0.891826291,0.452378012,18.8
0.903464509,0.428662899,9.8
0.943268236,0.332031677,77.8
0.897137661,0.441751081,14.8
0.875908495,0.482477262,7.8
0.868939807,0.494917783,24.2
0.916172159,0.400784948,8.3
0.924946836,0.380096503,21.2
0.913187725,0.407539175,26.2
0.89892612,0.438100252,32.8
0.870883265,0.491489917,13.2
0.882425751,0.470451692,8.3
0.900833177,0.434165391,31.3
0.905781792,0.423744435,16.6
0.908475043,0.417939107,17.9
0.921463262,0.388465514,26.7
0.838227002,0.545321458,6.3
0.87071112,0.49179482,57.9
0.842592618,0.538551465,30.8
0.943234099,0.332128642,394.1
0.941592781,0.336753672,55.9
0.955874699,0.293774675,225.9
0.953579079,0.301142723,150.7
0.92252351,0.385940895,53.2
0.924810191,0.380428852,32.4
0.937819099,0.347124385,90.6
0.940137666,0.340794908,151.3
0.944124794,0.329588188,131.7
0.923004795,0.384788447,14.6
0.918893091,0.394506639,33.6
0.938982088,0.343966043,18.5
0.909356657,0.416017391,21.7
0.922353378,0.386347313,62.5
0.948027192,0.31818932,154.9
0.918130336,0.396278546,19.9
0.923528387,0.383530076,9.6
0.934692563,0.355457187,61.4
0.920889253,0.389824299,28.8
0.928289373,0.37185863,25
0.964212383,0.265131061,421.1
0.905032899,0.425341571,37.6
0.931080958,0.364812622,70.8
0.896490772,0.443062406,31.2
0.926271774,0.376856208,56.4
0.906680474,0.421818111,65.8
0.939546789,0.342420547,225.5
0.916244261,0.400620086,33.1
0.929473533,0.368888806,51.6
0.932200107,0.361943312,134.2
0.927667516,0.373407258,50.5
0.86704131,0.498236256,21.2
0.90718892,0.4207235,54.1
0.850698627,0.525653732,12.9
0.906428941,0.422358348,11.5
0.903070645,0.429492037,22.4
0.927298852,0.374321838,49.2
0.928559086,0.371184622,62.5
0.916880335,0.399162186,18.1
0.88319257,0.469010537,23.4
0.899163864,0.437612096,15
0.88417077,0.467163835,15.1
0.929591565,0.368591267,16.6
0.937473297,0.348057204,7.3
0.935964198,0.352095185,11.1
0.937484895,0.348025964,34.6
0.908661172,0.417534279,10
0.927826852,0.373011169,34.2
0.939057859,0.343759126,38.9
0.92455213,0.381055585,113.3
0.938450685,0.345413249,173.7
0.934045994,0.357152743,59.8
0.923592566,0.383375497,28.7
0.913708185,0.406370954,10.1
0.921999051,0.387192135,16
0.914298795,0.405040385,39.2
0.953359537,0.301837031,401.6
0.899557574,0.43680221,33.9
0.911117719,0.412146215,20.3
0.902003229,0.431729284,96.7
0.916700992,0.399573886,8.4
0.921546728,0.388267469,19.4
0.923257652,0.384181348,15.7
0.944443819,0.328672897,156.4
0.916199914,0.400721496,25.9
0.927556101,0.373683929,19
0.907346723,0.420383067,15.6
0.891809703,0.452410713,34.5
0.9147918,0.403925688,19.6
0.924258388,0.38176751,32.5
0.941789731,0.336202471,145.6
0.918078572,0.396398455,15
0.942796648,0.333368385,10.4
0.951856903,0.306542714,379.3
0.937083808,0.349104477,28.6
0.91733475,0.398116763,22.2
0.917383748,0.398003843,12.1
0.907451361,0.420157147,17.4
0.917104905,0.39864595,16.9
0.915719179,0.401818846,16.6
0.904771023,0.42589834,12.1
0.920471304,0.390810158,45.3
0.917183291,0.398465571,11.8
0.902642212,0.430391725,22.5
0.90784946,0.419296266,22.4
0.917545374,0.397631094,19.3
0.915423626,0.402491719,21.3
0.903035546,0.429565831,21.8
0.907780743,0.419445018,30
0.899550604,0.436816565,11.6
0.93600039,0.351998962,88
0.91674455,0.399473943,28
0.896719578,0.442599139,39.2
0.887482581,0.460841262,31.4
0.908944345,0.41691747,21.6
0.931134529,0.364675868,76.5
0.92607537,0.377338588,33.2
0.929269293,0.369403006,106.9
0.925386628,0.379024524,21.2
0.925986609,0.377556353,20.2
0.913338329,0.407201543,55.7
0.922612076,0.385729125,19.1
0.925380181,0.379040262,27.7
0.901175522,0.433454355,39.5
0.940156109,0.340744025,47.4
0.893229457,0.449601086,23
0.928239296,0.371983613,43.6
0.928225083,0.37201908,70.6
0.930530651,0.36621402,23.3
0.937700599,0.347444365,71.9
0.968062412,0.250709327,104
0.863815236,0.503808731,27.8
0.902207614,0.431302007,14.6
0.940718753,0.339187599,49.4
0.92023594,0.391364045,16.6
0.870577671,0.492031014,14.3
0.900161159,0.435556986,50.2
0.854895767,0.518799795,22.3
0.869216202,0.494432194,27.1
0.873123107,0.487499784,26.4
0.908270477,0.418383484,59.2
0.895765275,0.444527359,32.2
0.924682948,0.380738029,44.9
0.889900466,0.456154756,15
0.878250691,0.478200506,24.5
0.895438311,0.445185615,33.1
0.887290991,0.461210036,44.9
0.907381941,0.420307046,38.9
0.921624701,0.38808235,61
0.924174892,0.381969591,39.2
0.885971603,0.463739495,33.1
0.882028605,0.471195861,17.4
0.895433469,0.445195353,41
0.872330494,0.48891667,53.1
0.863256292,0.50476586,18.2
0.908249115,0.418429856,80.1
0.886972423,0.461822391,46
0.905557057,0.424224488,45.6
0.914597783,0.404364805,64.3
0.915409077,0.402524809,106.4
0.947524943,0.319681845,178.5
0.939473624,0.342621234,93.7
0.953078209,0.302724176,286
0.878994504,0.4768319,26.7
0.922917528,0.384997709,47.9
0.898051783,0.439889754,18.7
0.905398002,0.424563844,46.2
0.934097757,0.357017339,77.9
0.895608677,0.444842778,38.3
0.893008535,0.450039728,49.8
0.91898027,0.394303517,23.6
0.917833746,0.396965004,34.2
0.908817401,0.417194118,24.1
0.935046808,0.354524284,28
0.934544542,0.355846172,57.8
0.961137772,0.276069165,295.1
0.90372828,0.428106523,22.3
0.91691246,0.399088387,74.3
0.906347051,0.422534049,60.5
0.923034888,0.384716253,97.3
0.947138841,0.320823964,26.1
0.928977892,0.370135214,23.8
0.912373905,0.409357859,27.8
0.934732386,0.355352455,94.4
0.907839628,0.419317552,15.9
0.918738427,0.394866689,38.8
0.92882545,0.37051759,42.4
0.932491508,0.361191898,66.9
0.924736839,0.380607119,93.1
0.924788456,0.380481683,46.7
0.936199709,0.351468497,189.9
0.938027801,0.346560015,60.3
0.93960887,0.342250159,68.2
0.937477199,0.348046695,71.3
0.949387359,0.314107692,276.7
0.929998003,0.367564572,82.6
0.968715853,0.248172514,325.1
0.926734078,0.375717911,82.7
0.915932067,0.401333338,14.5
0.931557132,0.363594982,14.3
0.885186355,0.465236625,22.6
0.943722067,0.330739565,173.6
0.922494657,0.386009855,33.5
0.961745099,0.273945916,465.4
0.93162479,0.363421588,34.8
0.946692755,0.322137902,98.2
0.861280509,0.508129792,44.2
0.939443537,0.342703721,138.2
0.887107466,0.461562935,41.1
0.910511993,0.41348266,51
0.888296707,0.459270029,29.1
0.965519304,0.260331469,297
0.857142468,0.515079401,44.8
0.910709862,0.413046664,16
0.913066968,0.407809652,41.5
0.916130345,0.40088052,59.9
0.923197453,0.384325985,35.6
0.915591501,0.402109692,16.3
0.911525046,0.411244562,15.7
0.927358841,0.374173195,28.2
0.924190634,0.381931501,35.9
0.910742833,0.412973962,36.6
0.92134853,0.388737553,10.7
0.928101022,0.372328475,76.4
0.884283181,0.466951021,13.1
0.912848502,0.408298436,12.3
0.867323419,0.497745001,18.7
0.904089141,0.427343918,53.2
0.938846552,0.344335813,42.1
0.923199812,0.384320319,21.1
0.857542924,0.514412416,15.6
0.891127616,0.453752766,17.3
0.93607874,0.351790551,72.5
0.917177406,0.398479116,45
0.931259822,0.364355794,51.3
0.914721071,0.404085835,50.4
0.944318382,0.329033118,211.4
0.921447368,0.388503216,39.2
0.931176051,0.364569831,45.4
0.924380105,0.3814727,43.7
0.94001651,0.34112895,129.3
0.935634004,0.352971685,101.3
0.945474091,0.32569732,55.6
0.95168748,0.307068301,153.7
0.91557854,0.402139202,12.6
0.921788819,0.38769237,65.7
0.908387059,0.418130304,20.2
0.917812319,0.397014542,23.6
0.921872923,0.38749234,35.8
0.906829178,0.421498331,12.7
0.908765914,0.417306258,12.2
0.897803845,0.440395568,7.3
0.929111729,0.369799128,121.2
0.926438935,0.376445082,51.5
0.907374027,0.420324131,18.4
0.897338809,0.44134234,18
0.920718286,0.390227931,49.9
0.906559538,0.422077959,26.9
0.947601224,0.319455662,164.1
0.933533114,0.358491179,43.1
0.921203547,0.389081,62.8
0.917233204,0.398350662,21
0.925090089,0.379747716,15.9
0.894218357,0.447631021,10.4
0.871299314,0.490751979,12.8
0.883409098,0.468602566,38.4
0.879574804,0.475760617,21.5
0.852944936,0.522000897,9.8
0.887928648,0.459981213,23.2
0.897797276,0.440408959,11.5
0.902791485,0.430078522,14.2
0.887012195,0.461745998,25
0.87893895,0.476934295,13.4
0.912354241,0.409401685,19.6
0.857575967,0.514357329,28.9
0.886198319,0.463306096,7.2
0.885523317,0.464594936,11.4
0.886696616,0.462351719,12.4
0.891326532,0.453361901,15.2
0.912078414,0.410015813,20.4
0.928391142,0.371604478,41.5
0.914708775,0.404113668,42.6
0.908410955,0.418078386,20.1
0.906053241,0.423163708,18.9
0.902614313,0.430450232,18
0.881496942,0.47218973,14.5
0.894359856,0.447348241,26
0.890962424,0.454077041,16.2
0.907295569,0.420493461,10.7
0.90654301,0.422113457,7
0.902575297,0.430532036,10.4
0.887607012,0.460601556,12.5
0.928549064,0.371209692,53.3
0.896958785,0.442114168,39.1
0.907300894,0.420481971,9.5
0.936335416,0.351106806,161
0.893411246,0.449239741,19.3
0.881032168,0.47305636,19
0.882815706,0.469719522,23.2
0.862419218,0.506194717,19
0.920126696,0.391620816,25
0.93323188,0.359274629,106.4
0.921108176,0.389306728,20.2
0.905974946,0.423331309,13.2
0.879033578,0.476759864,32.8
0.893809163,0.448447522,33.8
0.893962664,0.448141445,15.3
0.893050381,0.449956683,16.3
0.886750217,0.462248908,9.9
0.872709115,0.488240516,16.3
0.869020266,0.494776492,17.8
0.87157369,0.490264523,24
0.892858066,0.450338178,12.8
0.918275638,0.395941729,38.7
0.935932912,0.352178342,174.8
0.935282886,0.353901008,195.5
0.912331573,0.409452197,36.7
0.942395148,0.334501695,90.1
0.9397307,0.341915503,94.8
0.917686573,0.397305114,46.3
0.950528868,0.310636235,408.6
0.956068673,0.293142787,437.5
0.943970958,0.330028528,103.3
0.923757258,0.382978495,66.2
0.919007245,0.394240641,32.7
0.893447638,0.449167362,28.4
0.921001471,0.389559098,76.4
0.913153165,0.407616606,76.2
0.89698734,0.442056231,22.9
0.926806587,0.375539014,61.6
0.927544157,0.373713575,28.9
0.915785431,0.401667828,24.3
0.914723146,0.404081138,27.2
0.94131749,0.337522419,167
0.918326429,0.395823912,69.7
0.912006262,0.410176277,24.5
0.92374501,0.383008038,29.4
0.941544951,0.336887379,72
0.940471627,0.339872209,108.1
0.896905602,0.442222049,18.8
0.900249709,0.435373933,29.8
0.923841913,0.38277424,46.1
0.919649705,0.392739634,28.9
0.924407471,0.381406382,11.9
0.918813671,0.394691572,15.2
0.898911565,0.438130116,13.3
0.905190057,0.425007012,17.4
0.908529648,0.41782039,12.8
0.891360349,0.45329541,10.8
0.904707484,0.426033295,16.1
0.908950726,0.41690356,6.7
0.902145955,0.431430963,13.2
0.923106734,0.384543832,25.5
0.894451795,0.447164385,5.8
0.893208298,0.449643122,10.9
0.884384034,0.466759982,8.1
0.909570423,0.415549812,13
0.901187233,0.433430007,10.1
0.906536366,0.422127727,26.6
0.901896963,0.431951234,15.4
0.912735136,0.408551797,17
0.899008813,0.437930535,68.7
0.904426435,0.42662961,22.4
0.923114389,0.384525454,58.5
0.91072839,0.41300581,31.8
0.907030682,0.421064533,43
0.896764733,0.442507643,36.6
0.9123177,0.409483106,39.2
0.928533583,0.371248415,19.6
0.910770591,0.412912739,32.4
0.891941225,0.452151359,17.5
0.883281389,0.468843245,12.5
0.916056613,0.401048976,37.2
0.899576955,0.436762294,56.8
0.888897792,0.458105572,30
0.911328691,0.411679508,41.1
0.917828157,0.396977926,48.5
0.906448046,0.422317345,14.8
0.903181649,0.429258557,34.2
0.906804466,0.421551491,69
0.90182454,0.432102418,14.4
0.930904981,0.365261435,32.4
0.894924304,0.446217984,23.8
0.895752009,0.444554089,24.1
0.898679635,0.438605646,19.7
0.883916802,0.467644189,10.2
0.894436504,0.447194968,59.9
0.913827534,0.406102497,20.4
0.907629387,0.419772434,39.9
0.914797185,0.403913495,72.1
0.937725664,0.34737671,59.4
0.898081065,0.439829969,24.8
0.909192375,0.416376303,30.4
0.933423529,0.358776414,24.5
0.877621055,0.47935507,21.8
0.904759717,0.425922357,117.3
0.922126036,0.386889615,32.2
0.900023945,0.435840451,37.7
0.935330711,0.35377459,102.7
0.883997411,0.467491793,33
0.884025217,0.46743921,21.9
0.897814278,0.440374299,42.8
0.883688421,0.468075608,20.1
0.8578628,0.513878796,11
0.906306468,0.422621091,46.2
0.880670296,0.473729702,13
0.953030295,0.302874986,275.9
0.878238108,0.478223615,17.7
0.896579925,0.442881969,32.2
0.895522202,0.445016838,13.1
0.938564668,0.345103411,93.3
0.839673827,0.543091028,20.5
0.920347596,0.391101397,26.1
0.880668156,0.47373368,23.4
0.872386084,0.488817472,18.4
0.904427915,0.426626472,48.3
0.935012316,0.354615241,143
0.922690192,0.385542229,101.5
0.942165684,0.335147467,49.5
0.926564961,0.376134781,47.1
0.917850129,0.396927123,76.3
0.90751288,0.420024253,69.7
0.938394619,0.345565535,337
0.899943601,0.436006325,53.5
0.853182194,0.521613021,12.8
0.886976853,0.461813882,34.8
0.943031353,0.332703873,227.6
0.940390036,0.340097898,389
0.918975256,0.394315201,24
0.915634775,0.402011143,13.1
0.92611793,0.377234117,82.5
0.940647515,0.339385108,25.8
0.928289007,0.371859544,27.1
0.918485874,0.39545379,41.8
0.913221418,0.407463669,14.3
0.926229235,0.376960747,11.3
0.927796589,0.373086438,15.4
0.932002046,0.362453014,33
0.928111799,0.37230161,22.3
0.94088431,0.338728084,48
0.915603108,0.402083261,23.5
0.928956206,0.370189638,21.4
0.912245891,0.409643056,20
0.898737843,0.438486361,20
0.917192536,0.398444289,17.2
0.921337181,0.388764453,6.9
0.944126205,0.329584144,17.5
0.907826394,0.419346204,29.7
0.930646062,0.36592063,79.4
0.930870681,0.36534884,43.4
0.925490743,0.378770227,24.7
0.919344117,0.393454438,18.5
0.938466443,0.345370431,72.3
0.886251591,0.463204185,23.9
0.90715269,0.420801612,29.3
0.935695691,0.352808125,48.5
0.915112228,0.403199218,23.8
0.933199054,0.359359883,43.3
0.909428836,0.415859581,26.5
0.941422267,0.337230063,46.5
0.945536936,0.325514826,116.5
0.934516656,0.3559194,63.4
0.943395528,0.331669834,37.1
0.919557192,0.392956195,22.1
0.928069666,0.372406627,21.2
0.937523342,0.347922381,14
0.917783222,0.397081802,24.5
0.926656312,0.375909669,17.5
0.904529131,0.426411833,22.2
0.892334881,0.451373969,10.8
0.873823823,0.486242662,10.3
0.91859727,0.395194958,23.1
0.871595704,0.490225385,11.2
0.860755695,0.509018303,10.1
0.926918533,0.375262618,9.2
0.894025782,0.448015515,21.4
0.886528761,0.462673487,8.5
0.931096857,0.364772041,85.9
0.904074383,0.427375139,22.5
0.929977071,0.367617528,20.3
0.904014238,0.427502348,19.7
0.840428222,0.541922876,15.2
0.880653017,0.473761821,9.5
0.90582785,0.423645968,14.6
0.874225055,0.485520908,9.1
0.877898741,0.478846322,8.4
0.966884708,0.25521356,278.7
0.796096417,0.605169806,17
